Customer_ID,Amount,Balance,Transaction_Type,Withdrawal_Frequency,Hourly_Withdrawals,Disputed,Geo_Location_Deviation,High_Transaction_Flag,Negative_Balance_Flag,Fraudulent_Flag,Country,Risk_Label,Predicted_Risk_Score,Compliant,Remediation
621396,23225.91,10586.97,0,8,6,True,4556,1,0,0,7,1,10,No,AML reporting required for high-value transaction
205686,817.83,15968.29,3,2,6,False,4205,0,0,0,8,0,0,Yes,Compliant
712439,-149.83,609.94,2,2,7,False,4309,0,0,0,8,0,0,Yes,Compliant
365471,2216.05,30003.11,1,10,8,False,3724,0,0,0,9,0,0,Yes,Compliant
744606,10466.41,28008.82,2,13,4,True,2510,1,0,0,5,1,10,No,AML reporting required for high-value transaction
819778,12091.14,3948.82,2,4,9,False,584,1,0,0,1,1,10,No,AML reporting required for high-value transaction
587602,1647.8,29345.5,4,5,3,False,514,0,0,0,4,0,0,Yes,Compliant
798148,17698.68,49931.35,3,1,5,False,2049,1,0,0,9,1,10,No,AML reporting required for high-value transaction
740233,4286.6,47167.92,0,11,3,True,3467,0,0,0,4,0,0,Yes,Compliant
313456,22663.94,-863.78,4,3,2,True,209,1,1,0,3,1,10,No,AML reporting required for high-value transaction; Account negative balance for 30+ days
408974,14701.68,39564.29,3,11,5,True,4153,1,0,0,0,1,10,No,AML reporting required for high-value transaction
152446,8090.54,17033.87,3,8,9,False,4579,0,0,0,2,1,10,Yes,Compliant
508376,18697.36,2246.22,3,6,6,True,1752,1,0,0,2,1,10,No,AML reporting required for high-value transaction
811943,19537.44,14095.14,1,3,4,True,2995,1,0,0,5,1,10,No,AML reporting required for high-value transaction
527214,3714.45,15408.56,4,14,7,False,3840,0,0,0,7,0,0,Yes,Compliant
240148,5191.44,25685.46,0,12,10,False,4039,0,0,1,3,1,10,Yes,Compliant
693629,23078.65,32715.27,4,7,5,True,4580,1,0,0,0,1,10,No,AML reporting required for high-value transaction
131085,-57.77,37201.84,2,11,7,True,4166,0,0,0,4,0,0,Yes,Compliant
417715,-3735.49,11541.06,3,6,2,True,1506,0,0,0,1,0,0,Yes,Compliant
507931,8621.66,15410.3,2,5,2,True,1068,0,0,0,3,1,10,Yes,Compliant
624006,19036.3,14727.47,4,8,9,False,2703,1,0,0,7,1,10,No,AML reporting required for high-value transaction
490452,18150.04,17499.58,0,8,4,False,3856,1,0,0,5,1,10,No,AML reporting required for high-value transaction
105750,22585.92,49982.47,2,3,1,True,1765,1,0,0,5,1,10,No,AML reporting required for high-value transaction
440912,10996.02,38675.11,2,8,9,False,1828,1,0,0,0,1,10,No,AML reporting required for high-value transaction
611760,-1998.06,48724.51,1,10,1,False,2833,0,0,0,0,0,0,Yes,Compliant
135903,12660.67,34348.66,4,9,2,True,1227,1,0,0,0,1,10,No,AML reporting required for high-value transaction
303561,18351.87,19719.81,2,13,9,True,4571,1,0,0,7,1,10,No,AML reporting required for high-value transaction
715324,-2200.16,18876.95,4,12,3,True,3850,0,0,0,5,0,0,Yes,Compliant
712242,179.72,23917.64,0,13,1,False,571,0,0,0,6,0,0,Yes,Compliant
612493,-4631.28,20260.36,2,10,3,True,3225,0,0,0,0,0,0,Yes,Compliant
527530,12809.58,41244.64,0,3,9,True,4687,1,0,0,4,1,10,No,AML reporting required for high-value transaction
541441,21602.03,22715.1,2,11,2,False,1573,1,0,0,3,1,10,No,AML reporting required for high-value transaction
969446,15119.9,14076.33,3,8,5,True,4744,1,0,1,6,1,10,No,AML reporting required for high-value transaction
528395,24461.2,38517.87,1,8,1,False,4561,1,0,0,2,1,10,No,AML reporting required for high-value transaction
741593,-3108.99,42575.44,1,12,10,True,224,0,0,0,6,0,0,Yes,Compliant
605633,22090.03,20441.88,1,7,1,False,3016,1,0,0,1,1,10,No,AML reporting required for high-value transaction
518554,19422.05,33058.24,0,8,7,False,557,1,0,0,8,1,10,No,AML reporting required for high-value transaction
585651,4427.25,1999.03,4,1,10,True,3528,0,0,0,5,0,0,Yes,Compliant
300753,24205.8,26002.71,1,3,10,True,452,1,0,1,5,1,10,No,AML reporting required for high-value transaction
132101,3638.13,1294.04,2,6,3,True,1897,0,0,0,8,0,0,Yes,Compliant
102775,21679.14,488.73,2,12,1,True,2849,1,0,0,1,1,10,No,AML reporting required for high-value transaction
735785,21422.46,30259.17,3,15,1,True,741,1,0,1,0,1,10,No,AML reporting required for high-value transaction
590399,17729.73,14470.1,0,7,5,False,1941,1,0,0,4,1,10,No,AML reporting required for high-value transaction
145619,11904.11,36869.4,2,7,3,True,708,1,0,0,8,1,10,No,AML reporting required for high-value transaction
352388,-1399.92,44700.21,2,11,4,True,4288,0,0,0,1,0,0,Yes,Compliant
512755,10959.15,6108.95,3,6,6,True,153,1,0,0,8,1,10,No,AML reporting required for high-value transaction
857634,5703.89,35950.66,3,15,2,False,465,0,0,0,0,1,10,Yes,Compliant
943556,18766.51,25240.52,4,13,7,True,566,1,0,0,4,1,10,No,AML reporting required for high-value transaction
165149,17743.88,4718.08,4,12,5,False,4057,1,0,0,0,1,10,No,AML reporting required for high-value transaction
126616,22318.38,32231.22,4,12,8,False,2814,1,0,0,5,1,10,No,AML reporting required for high-value transaction
846055,-4555.1,30082.81,2,12,4,True,10,0,0,0,0,0,0,Yes,Compliant
285639,19273.1,25297.74,3,11,8,True,4665,1,0,0,0,1,10,No,AML reporting required for high-value transaction
792459,23153.86,46250.03,0,4,4,False,1004,1,0,0,6,1,10,No,AML reporting required for high-value transaction
306903,18679.01,25575.06,4,5,5,False,4051,1,0,0,8,1,10,No,AML reporting required for high-value transaction
331318,-1094.17,49516.27,1,9,3,False,2286,0,0,0,5,0,0,Yes,Compliant
948231,-2561.63,24970.67,2,1,4,False,4905,0,0,0,1,0,0,Yes,Compliant
452365,-4374.64,4908.45,0,2,9,False,4944,0,0,0,3,0,0,Yes,Compliant
387623,13862.36,22994.03,2,5,5,True,498,1,0,0,6,1,10,No,AML reporting required for high-value transaction
461309,13890.18,8298.77,4,5,4,False,1908,1,0,0,9,1,10,No,AML reporting required for high-value transaction
155863,24607.41,29453.81,2,12,4,False,3022,1,0,0,7,1,10,No,AML reporting required for high-value transaction
273115,6941.3,34349.74,4,7,7,False,4127,0,0,0,8,1,10,Yes,Compliant
969001,4957.19,22890.2,2,8,2,False,4390,0,0,0,3,0,0,Yes,Compliant
595654,13732.75,3982.85,4,10,4,False,1551,1,0,0,0,1,10,No,AML reporting required for high-value transaction
603323,19768.26,22900.71,3,6,3,True,3986,1,0,0,3,1,10,No,AML reporting required for high-value transaction
508624,23103.22,3154.16,3,6,7,True,725,1,0,0,3,1,10,No,AML reporting required for high-value transaction
877635,19093.72,33788.42,3,5,4,False,4681,1,0,0,6,1,10,No,AML reporting required for high-value transaction
813340,7800.22,39308.78,3,5,8,True,4828,0,0,0,8,1,10,Yes,Compliant
378495,14047.43,48081.4,3,13,5,False,4429,1,0,0,1,1,10,No,AML reporting required for high-value transaction
235203,20688.98,6588.91,1,11,9,True,2973,1,0,0,7,1,10,No,AML reporting required for high-value transaction
347908,9718.29,26153.44,2,8,9,True,4457,0,0,0,2,1,10,Yes,Compliant
931257,1500.6,27944.41,3,5,3,True,929,0,0,0,0,0,0,Yes,Compliant
897781,91.7,46046.3,1,6,9,True,934,0,0,0,6,0,0,Yes,Compliant
292003,-4995.27,30991.11,1,3,4,False,1072,0,0,0,0,0,0,Yes,Compliant
930686,16547.14,6420.99,2,15,9,True,4585,1,0,0,1,1,10,No,AML reporting required for high-value transaction
924657,-1667.08,21253.92,2,14,2,False,3812,0,0,0,9,0,0,Yes,Compliant
597599,2315.17,32392.89,4,5,5,True,4228,0,0,0,9,0,0,Yes,Compliant
374597,3936.29,34714.51,4,15,6,True,872,0,0,0,2,0,0,Yes,Compliant
774174,11811.4,43016.77,3,14,3,True,298,1,0,0,3,1,10,No,AML reporting required for high-value transaction
773623,6938.72,8205.86,0,9,2,False,2606,0,0,0,0,1,10,Yes,Compliant
701982,15240.22,47528.65,4,15,1,True,3268,1,0,0,9,1,10,No,AML reporting required for high-value transaction
640023,-3330.84,2016.11,0,3,7,True,3838,0,0,0,0,0,0,Yes,Compliant
934325,-1281.82,49171.87,4,8,4,True,3984,0,0,0,7,0,0,Yes,Compliant
800033,9976.35,42746.12,1,15,8,False,193,0,0,0,5,1,10,Yes,Compliant
844822,5108.94,32673.91,1,11,8,True,2483,0,0,0,1,1,9,Yes,Compliant
669354,3874.4,36484.77,1,7,8,True,2651,0,0,0,5,0,0,Yes,Compliant
855675,-2989.16,2707.29,0,4,2,False,2435,0,0,0,4,0,0,Yes,Compliant
234445,21871.58,1115.47,3,5,5,True,2382,1,0,0,4,1,10,No,AML reporting required for high-value transaction
503551,15754.56,4190.06,4,8,8,True,367,1,0,0,7,1,10,No,AML reporting required for high-value transaction
897124,-1351.46,3455.35,4,10,10,False,2609,0,0,0,2,0,0,Yes,Compliant
669829,-3048.62,26916.44,0,7,2,True,4833,0,0,0,5,0,0,Yes,Compliant
265129,24246.18,9987.64,1,10,2,False,2743,1,0,0,0,1,10,No,AML reporting required for high-value transaction
691271,15435.18,42870.49,3,10,1,False,1889,1,0,0,3,1,10,No,AML reporting required for high-value transaction
774943,7523.68,21733.18,4,2,6,False,527,0,0,0,8,1,10,Yes,Compliant
253837,16051.93,34471.03,3,8,5,True,2147,1,0,1,1,1,10,No,AML reporting required for high-value transaction
814647,17689.95,32296.53,3,8,1,False,3564,1,0,0,4,1,10,No,AML reporting required for high-value transaction
971535,18398.87,15312.5,2,9,8,False,277,1,0,0,6,1,10,No,AML reporting required for high-value transaction
835035,9336.32,11401.55,3,2,8,True,1401,0,0,0,4,1,10,Yes,Compliant
277597,7896.48,16465.27,2,14,5,True,4523,0,0,0,9,1,10,Yes,Compliant
793590,-4669.16,39629.58,0,4,3,True,328,0,0,0,7,0,0,Yes,Compliant
512736,22796.71,28900.12,1,2,8,False,1023,1,0,0,2,1,10,No,AML reporting required for high-value transaction
578454,13099.24,11930.47,2,4,3,False,763,1,0,0,7,1,10,No,AML reporting required for high-value transaction
545150,1094.62,40710.17,3,3,4,False,2739,0,0,0,2,0,0,Yes,Compliant
387710,22588.1,1792.73,1,7,7,True,32,1,0,0,8,1,10,No,AML reporting required for high-value transaction
959625,22447.96,34658.35,3,14,7,False,3168,1,0,0,5,1,10,No,AML reporting required for high-value transaction
596440,24675.52,21394.14,3,5,4,False,385,1,0,0,7,1,10,No,AML reporting required for high-value transaction
523350,21221.7,36295.81,2,15,9,True,4109,1,0,0,2,1,10,No,AML reporting required for high-value transaction
503561,24933.53,46300.53,0,7,6,False,3388,1,0,0,6,1,10,No,AML reporting required for high-value transaction
876372,2340.59,37251.74,3,2,8,True,3822,0,0,0,2,0,0,Yes,Compliant
745303,20267.49,21540.23,2,4,7,True,4181,1,0,0,7,1,10,No,AML reporting required for high-value transaction
272257,19690.85,6699.76,3,6,4,False,2589,1,0,0,5,1,10,No,AML reporting required for high-value transaction
870824,1928.21,40123.9,1,12,2,False,3354,0,0,0,9,0,0,Yes,Compliant
324021,-2046.87,22495.98,0,5,2,False,1087,0,0,0,6,0,0,Yes,Compliant
755244,24382.62,2840.93,3,11,8,False,1824,1,0,0,2,1,10,No,AML reporting required for high-value transaction
695032,3880.74,35671.83,0,2,8,True,3892,0,0,0,9,0,0,Yes,Compliant
395599,21126.75,13884.45,0,12,1,True,79,1,0,0,9,1,10,No,AML reporting required for high-value transaction
608433,-4876.19,1493.3,1,7,1,False,393,0,0,1,2,0,0,Yes,Compliant
416363,-4369.26,45040.3,1,2,4,True,666,0,0,0,9,0,0,Yes,Compliant
932423,8976.14,23638.16,4,14,1,True,3748,0,0,0,5,1,10,Yes,Compliant
697904,2161.44,13329.01,0,9,10,False,2925,0,0,0,9,0,0,Yes,Compliant
711726,15695.24,35535.71,3,7,1,True,2258,1,0,0,1,1,10,No,AML reporting required for high-value transaction
216841,11966.93,44181.02,1,12,10,False,2450,1,0,0,4,1,10,No,AML reporting required for high-value transaction
764846,-2675.43,-984.34,3,3,5,False,2314,0,1,0,4,0,0,No,Account negative balance for 30+ days
269934,-121.15,34080.46,0,6,1,True,1075,0,0,0,4,0,0,Yes,Compliant
877022,6641.48,38117.6,1,5,10,False,31,0,0,0,7,1,10,Yes,Compliant
683158,568.12,9706.3,4,12,6,True,1020,0,0,0,3,0,0,Yes,Compliant
186694,18766.67,23970.82,0,9,4,True,1359,1,0,0,7,1,10,No,AML reporting required for high-value transaction
337068,7482.11,3553.58,3,13,10,True,4563,0,0,0,6,1,10,Yes,Compliant
930288,-2197.04,37084.24,4,3,5,True,291,0,0,0,5,0,0,Yes,Compliant
201407,9530.29,42220.26,0,2,9,False,599,0,0,0,0,1,10,Yes,Compliant
593960,-2274.85,4517.52,1,2,2,False,170,0,0,0,0,0,0,Yes,Compliant
655667,-1131.88,40639.47,0,4,3,True,2355,0,0,0,3,0,0,Yes,Compliant
951161,2188.29,38350.08,2,13,3,True,3892,0,0,0,4,0,0,Yes,Compliant
521594,20785.83,16692.58,3,1,9,False,1106,1,0,0,8,1,10,No,AML reporting required for high-value transaction
336500,22738.38,34204.77,1,9,3,False,4271,1,0,0,6,1,10,No,AML reporting required for high-value transaction
678641,19787.73,-997.55,1,3,10,True,2930,1,1,0,2,1,10,No,AML reporting required for high-value transaction; Account negative balance for 30+ days
805356,5022.32,46521.68,2,14,5,False,2939,0,0,0,9,1,10,Yes,Compliant
900463,3173.39,27069.55,4,13,6,True,1917,0,0,0,2,0,0,Yes,Compliant
311144,11474.67,30637.28,1,5,6,False,111,1,0,0,7,1,10,No,AML reporting required for high-value transaction
690270,16655.59,32897.63,4,2,6,True,354,1,0,0,9,1,10,No,AML reporting required for high-value transaction
136683,24801.18,27629.82,4,8,1,False,190,1,0,0,2,1,10,No,AML reporting required for high-value transaction
214091,-1052.88,42694.96,4,15,6,False,3642,0,0,0,8,0,0,Yes,Compliant
217797,-3521.24,30094.79,0,11,1,False,2309,0,0,0,0,0,0,Yes,Compliant
510834,15830.68,45295.76,2,11,6,True,1747,1,0,0,8,1,10,No,AML reporting required for high-value transaction
630875,19966.77,28698.91,3,14,10,True,1362,1,0,0,8,1,10,No,AML reporting required for high-value transaction
424934,20390.46,7727.24,2,3,6,True,3927,1,0,0,1,1,10,No,AML reporting required for high-value transaction
393624,15353.91,45591.69,1,5,3,False,2431,1,0,0,9,1,10,No,AML reporting required for high-value transaction
853890,23620.47,33763.0,2,7,3,True,4424,1,0,0,6,1,10,No,AML reporting required for high-value transaction
775887,10330.14,34661.19,3,2,6,False,3615,1,0,0,6,1,10,No,AML reporting required for high-value transaction
385713,22414.44,49259.57,0,3,2,True,2919,1,0,0,0,1,10,No,AML reporting required for high-value transaction
897583,24034.36,2835.02,1,8,5,True,4860,1,0,0,4,1,10,No,AML reporting required for high-value transaction
564310,20414.72,20858.22,0,10,10,True,772,1,0,0,7,1,10,No,AML reporting required for high-value transaction
290246,4292.76,11193.87,1,14,3,False,2064,0,0,0,7,0,0,Yes,Compliant
669027,886.47,31151.75,3,8,5,True,4479,0,0,0,4,0,0,Yes,Compliant
657242,11443.6,40147.4,0,3,3,False,3925,1,0,0,9,1,10,No,AML reporting required for high-value transaction
868223,8590.44,48281.85,3,13,2,False,2843,0,0,0,8,1,10,Yes,Compliant
209373,21332.75,22184.4,3,10,4,False,1683,1,0,0,0,1,10,No,AML reporting required for high-value transaction
658988,-1999.05,39097.13,2,12,5,False,146,0,0,0,5,0,0,Yes,Compliant
223728,2732.2,45769.63,1,7,6,True,3079,0,0,0,0,0,0,Yes,Compliant
953220,17553.97,33849.6,4,14,2,False,3876,1,0,0,4,1,10,No,AML reporting required for high-value transaction
695333,-2150.4,11379.36,4,11,3,False,1724,0,0,0,3,0,0,Yes,Compliant
531058,4622.93,30000.56,0,13,3,True,3756,0,0,0,0,0,0,Yes,Compliant
769260,6614.66,48467.55,3,2,6,False,2558,0,0,0,0,1,10,Yes,Compliant
966491,13677.81,49365.25,2,9,1,False,734,1,0,0,4,1,10,No,AML reporting required for high-value transaction
626169,-256.02,31760.35,1,13,7,True,4133,0,0,0,5,0,0,Yes,Compliant
907221,20818.13,44236.38,0,13,8,False,570,1,0,1,0,1,10,No,AML reporting required for high-value transaction
488227,8426.27,9217.82,3,8,7,True,3658,0,0,0,1,1,10,Yes,Compliant
188059,22510.65,11550.01,4,9,4,False,3204,1,0,0,5,1,10,No,AML reporting required for high-value transaction
838854,9036.1,47597.27,4,9,7,False,3292,0,0,0,1,1,10,Yes,Compliant
932583,3251.21,5897.0,1,7,1,True,1747,0,0,0,9,0,0,Yes,Compliant
542136,-745.14,8746.43,1,4,8,False,4755,0,0,0,2,0,0,Yes,Compliant
733676,-4887.65,20447.98,1,12,10,True,2129,0,0,0,1,0,0,Yes,Compliant
298303,10964.72,29068.8,0,12,10,False,1419,1,0,0,5,1,10,No,AML reporting required for high-value transaction
611162,-1785.3,29794.68,1,5,3,True,880,0,0,0,5,0,0,Yes,Compliant
573573,6751.83,13890.78,0,7,9,False,848,0,0,0,0,1,10,Yes,Compliant
365406,12678.15,45951.31,2,13,1,True,764,1,0,0,5,1,10,No,AML reporting required for high-value transaction
429125,3270.58,45670.1,3,5,6,False,3670,0,0,0,6,0,0,Yes,Compliant
181972,256.73,18995.47,4,12,1,False,2033,0,0,0,5,0,0,Yes,Compliant
437629,18241.65,21148.88,0,10,8,True,4347,1,0,0,7,1,10,No,AML reporting required for high-value transaction
154722,23403.74,34827.35,3,15,3,False,1395,1,0,0,4,1,10,No,AML reporting required for high-value transaction
975931,-1986.79,32812.79,1,8,4,False,3405,0,0,0,9,0,0,Yes,Compliant
281890,-332.29,18497.15,4,5,6,False,1347,0,0,0,0,0,0,Yes,Compliant
369045,23800.38,20126.46,0,5,4,True,707,1,0,0,4,1,10,No,AML reporting required for high-value transaction
217473,-3866.47,16749.99,1,5,8,False,854,0,0,0,3,0,0,Yes,Compliant
592239,24328.97,11004.64,3,4,9,False,2083,1,0,0,5,1,10,No,AML reporting required for high-value transaction
370741,-4860.67,22365.06,2,11,5,False,1253,0,0,0,5,0,0,Yes,Compliant
491775,21210.06,34008.14,3,12,1,True,1668,1,0,0,2,1,10,No,AML reporting required for high-value transaction
623260,4219.76,36840.3,0,11,8,True,3354,0,0,0,5,0,0,Yes,Compliant
950341,23157.67,38722.56,2,12,2,True,1562,1,0,1,5,1,10,No,AML reporting required for high-value transaction
958823,4508.36,18111.33,2,7,6,False,1630,0,0,0,2,0,0,Yes,Compliant
839574,14629.19,37996.44,1,2,6,False,3246,1,0,0,2,1,10,No,AML reporting required for high-value transaction
425437,-2599.02,-667.67,3,10,7,False,2949,0,1,0,0,0,0,No,Account negative balance for 30+ days
868184,2269.89,23329.55,0,13,9,True,3511,0,0,0,6,0,0,Yes,Compliant
256877,18210.38,39489.12,2,4,1,True,1151,1,0,0,9,1,10,No,AML reporting required for high-value transaction
584895,10860.58,31132.28,1,11,10,False,4607,1,0,0,9,1,10,No,AML reporting required for high-value transaction
636162,22839.07,23177.22,2,3,8,True,3469,1,0,0,1,1,10,No,AML reporting required for high-value transaction
848425,7862.54,31876.74,3,10,5,False,277,0,0,0,3,1,10,Yes,Compliant
972834,21094.37,45254.25,4,13,6,True,3766,1,0,0,1,1,10,No,AML reporting required for high-value transaction
900511,8468.66,27885.47,0,8,8,True,330,0,0,0,4,1,10,Yes,Compliant
543066,24377.45,39789.1,4,7,8,False,870,1,0,0,3,1,10,No,AML reporting required for high-value transaction
434923,23795.03,49017.88,3,3,7,False,376,1,0,0,2,1,10,No,AML reporting required for high-value transaction
719696,4874.1,34983.98,4,4,7,False,2636,0,0,0,6,0,0,Yes,Compliant
744894,21577.71,28239.61,3,13,1,True,2821,1,0,0,9,1,10,No,AML reporting required for high-value transaction
220062,20428.34,911.78,3,14,8,True,3475,1,0,0,2,1,10,No,AML reporting required for high-value transaction
112100,1320.41,18098.37,1,4,3,True,4093,0,0,0,6,0,0,Yes,Compliant
419165,13728.71,27837.58,4,12,5,True,821,1,0,0,2,1,10,No,AML reporting required for high-value transaction
775160,-2819.53,39657.54,2,10,4,True,4097,0,0,0,9,0,0,Yes,Compliant
490270,20101.32,21343.34,3,7,10,True,1863,1,0,0,0,1,10,No,AML reporting required for high-value transaction
294472,236.38,47962.97,4,8,3,False,3741,0,0,0,7,0,0,Yes,Compliant
978878,-2875.56,12861.48,2,4,10,True,4223,0,0,0,4,0,0,Yes,Compliant
915869,7006.57,36972.93,0,8,5,True,3203,0,0,0,6,1,10,Yes,Compliant
334196,12307.66,20370.6,2,1,3,True,942,1,0,0,9,1,10,No,AML reporting required for high-value transaction
307609,20647.51,23785.41,4,13,9,True,2089,1,0,0,7,1,10,No,AML reporting required for high-value transaction
775302,24227.28,39927.6,4,9,9,True,3753,1,0,0,9,1,10,No,AML reporting required for high-value transaction
383006,8184.78,14106.98,2,7,6,False,258,0,0,0,8,1,10,Yes,Compliant
373813,-3186.59,3937.41,2,4,3,True,1233,0,0,0,6,0,0,Yes,Compliant
809132,17473.47,25533.03,3,8,5,False,4132,1,0,0,9,1,10,No,AML reporting required for high-value transaction
902348,11955.2,25968.53,4,12,8,False,2069,1,0,0,6,1,10,No,AML reporting required for high-value transaction
373022,8436.74,39655.56,3,10,9,True,1184,0,0,0,8,1,10,Yes,Compliant
889417,4278.07,48384.28,3,2,3,True,2406,0,0,0,5,0,0,Yes,Compliant
591121,10071.96,1820.34,0,14,5,False,3504,1,0,0,4,1,10,No,AML reporting required for high-value transaction
304720,5160.39,29176.16,4,8,2,True,1878,0,0,0,1,1,9,Yes,Compliant
665523,17710.36,33745.21,3,10,2,True,3509,1,0,0,9,1,10,No,AML reporting required for high-value transaction
381075,11316.81,49275.87,0,6,2,True,829,1,0,0,1,1,10,No,AML reporting required for high-value transaction
192876,21305.43,47072.1,3,7,6,True,4109,1,0,0,2,1,10,No,AML reporting required for high-value transaction
624624,11306.32,35334.99,3,7,3,True,47,1,0,0,4,1,10,No,AML reporting required for high-value transaction
929365,2147.87,25611.26,4,2,10,False,1265,0,0,0,3,0,0,Yes,Compliant
407680,20532.76,7237.72,2,14,5,False,3968,1,0,0,1,1,10,No,AML reporting required for high-value transaction
693792,11716.57,18593.0,2,11,8,False,3483,1,0,0,6,1,10,No,AML reporting required for high-value transaction
723502,1205.23,28841.24,4,2,5,False,3842,0,0,0,6,0,0,Yes,Compliant
282220,13705.23,35985.22,2,4,2,False,3575,1,0,0,7,1,10,No,AML reporting required for high-value transaction
213936,5731.5,31405.38,1,6,6,True,1909,0,0,0,5,1,10,Yes,Compliant
116279,20332.17,35420.26,2,4,2,True,1734,1,0,0,9,1,10,No,AML reporting required for high-value transaction
299737,8598.99,20886.78,3,6,8,True,1121,0,0,0,5,1,10,Yes,Compliant
203751,16793.24,36108.99,3,5,2,False,815,1,0,0,3,1,10,No,AML reporting required for high-value transaction
466577,-2133.91,6330.8,0,6,7,True,2018,0,0,0,5,0,0,Yes,Compliant
171386,6880.73,7291.9,4,9,4,True,2514,0,0,0,7,1,10,Yes,Compliant
186124,24497.24,7304.44,0,6,4,False,1719,1,0,0,0,1,10,No,AML reporting required for high-value transaction
467894,19253.81,44434.11,3,6,8,False,734,1,0,0,0,1,10,No,AML reporting required for high-value transaction
963917,-201.78,2877.74,3,11,4,False,3516,0,0,0,3,0,0,Yes,Compliant
436199,3332.92,39876.93,0,11,8,True,1906,0,0,0,4,0,0,Yes,Compliant
191911,4894.47,10912.12,1,8,9,False,1262,0,0,0,6,0,0,Yes,Compliant
985050,14510.97,22889.93,2,15,8,False,557,1,0,0,1,1,10,No,AML reporting required for high-value transaction
570489,17709.84,45713.79,1,5,4,False,3362,1,0,1,3,1,10,No,AML reporting required for high-value transaction
822030,17485.8,28882.8,1,5,5,True,4161,1,0,0,1,1,10,No,AML reporting required for high-value transaction
547244,10296.22,9716.0,1,10,6,False,289,1,0,0,9,1,10,No,AML reporting required for high-value transaction
321094,19324.62,13488.59,1,13,9,False,2274,1,0,0,2,1,10,No,AML reporting required for high-value transaction
476036,8112.34,45942.78,2,11,5,False,3870,0,0,0,5,1,10,Yes,Compliant
337723,-1283.58,20784.34,4,1,2,False,3595,0,0,0,1,0,0,Yes,Compliant
433272,11933.26,28936.26,0,6,7,False,4270,1,0,0,3,1,10,No,AML reporting required for high-value transaction
511324,23569.04,22456.54,1,1,6,False,3292,1,0,1,1,1,10,No,AML reporting required for high-value transaction
938927,18789.81,18300.34,1,11,3,True,3712,1,0,0,0,1,10,No,AML reporting required for high-value transaction
182806,12361.02,10387.24,0,8,8,True,846,1,0,0,5,1,10,No,AML reporting required for high-value transaction
979617,14404.17,33995.77,0,10,3,False,2809,1,0,0,6,1,10,No,AML reporting required for high-value transaction
831893,22916.86,35630.34,4,9,10,True,2317,1,0,0,7,1,10,No,AML reporting required for high-value transaction
330097,7850.28,13019.14,3,6,4,True,2953,0,0,0,6,1,10,Yes,Compliant
297478,4941.82,39239.55,4,14,9,True,4930,0,0,1,9,0,0,Yes,Compliant
587436,24317.25,42581.3,3,9,4,False,2387,1,0,0,8,1,10,No,AML reporting required for high-value transaction
794879,20903.29,45954.43,2,2,2,False,2943,1,0,0,9,1,10,No,AML reporting required for high-value transaction
411793,4691.31,7221.83,4,9,9,True,4982,0,0,0,5,0,0,Yes,Compliant
789884,8913.42,14500.11,2,4,10,True,1919,0,0,0,4,1,10,Yes,Compliant
589709,7452.34,42878.02,0,15,8,True,858,0,0,0,2,1,10,Yes,Compliant
789245,-527.13,9125.55,4,3,4,True,1139,0,0,0,9,0,0,Yes,Compliant
537585,23734.58,-823.11,0,1,6,False,1034,1,1,0,3,1,10,No,AML reporting required for high-value transaction; Account negative balance for 30+ days
332204,7129.37,43412.19,1,1,6,True,2946,0,0,0,9,1,10,Yes,Compliant
457546,21259.87,15648.92,0,8,2,False,166,1,0,0,0,1,10,No,AML reporting required for high-value transaction
917108,680.69,20139.37,1,2,9,True,2009,0,0,0,9,0,0,Yes,Compliant
950525,11436.12,21763.04,3,1,6,False,2610,1,0,0,9,1,10,No,AML reporting required for high-value transaction
540980,-4281.16,42262.0,1,2,5,False,1823,0,0,0,0,0,0,Yes,Compliant
281871,17926.61,16232.5,3,3,2,False,1971,1,0,0,5,1,10,No,AML reporting required for high-value transaction
441558,12427.42,44506.27,1,4,10,False,327,1,0,0,9,1,10,No,AML reporting required for high-value transaction
598512,13767.69,30463.9,1,13,1,False,3596,1,0,0,1,1,10,No,AML reporting required for high-value transaction
455239,-3448.37,25891.62,2,11,7,False,820,0,0,0,9,0,0,Yes,Compliant
867442,1331.15,15606.34,2,9,4,False,3892,0,0,0,4,0,0,Yes,Compliant
696595,-2770.07,11429.3,0,7,7,True,4494,0,0,0,6,0,0,Yes,Compliant
575278,3667.43,30826.98,2,12,5,False,4532,0,0,0,6,0,0,Yes,Compliant
981864,13823.17,21791.6,3,5,1,True,3192,1,0,0,3,1,10,No,AML reporting required for high-value transaction
394067,11985.58,45436.32,2,5,5,True,2857,1,0,0,6,1,10,No,AML reporting required for high-value transaction
479593,13364.49,24073.57,0,14,4,True,4892,1,0,0,8,1,10,No,AML reporting required for high-value transaction
594955,11477.54,25101.54,4,6,1,True,2778,1,0,0,2,1,10,No,AML reporting required for high-value transaction
335998,3190.86,20252.89,3,1,10,True,2682,0,0,0,6,0,0,Yes,Compliant
571604,2335.22,39252.41,4,6,2,True,4621,0,0,0,3,0,0,Yes,Compliant
934006,-888.21,20666.8,3,13,9,True,488,0,0,0,4,0,0,Yes,Compliant
536607,20472.13,12736.44,0,13,1,False,1788,1,0,0,8,1,10,No,AML reporting required for high-value transaction
746045,13494.38,42963.57,2,11,10,True,4845,1,0,0,7,1,10,No,AML reporting required for high-value transaction
