Customer_ID,Amount,Balance,Transaction_Type,Withdrawal_Frequency,Hourly_Withdrawals,Disputed,Geo_Location_Deviation,High_Transaction_Flag,Negative_Balance_Flag,Fraudulent_Flag,Country
444126,7776.06,16969.67,Wire Transfer,12,3,False,3753,0,0,0,France
730421,615.19,24445.13,Check Deposit,8,2,True,2458,0,0,0,India
897183,18199.12,47399.24,POS Purchase,8,9,False,135,1,0,0,Australia
408362,9231.18,46992.75,Online Transfer,7,1,True,4712,0,0,0,China
893784,5534.31,8224.58,Cash Withdrawal,6,2,True,813,0,0,0,China
834412,5832.99,8442.47,POS Purchase,4,10,False,2951,0,0,0,Japan
188835,20566.43,7332.45,Cash Withdrawal,10,10,False,2008,1,0,0,China
721781,11613.22,39235.02,POS Purchase,13,1,False,2073,1,0,0,India
915359,16536.04,-692.88,POS Purchase,9,8,False,765,1,1,0,Canada
796454,21911.16,5486.04,Wire Transfer,2,4,True,3794,1,0,0,Australia
201948,22052.25,26435.94,Check Deposit,2,6,False,4563,1,0,0,Australia
285194,4855.27,11625.67,Check Deposit,1,5,False,2769,0,0,0,Japan
653781,23573.54,3710.18,Cash Withdrawal,11,8,False,3673,1,0,0,Canada
566755,-4253.72,17353.78,Online Transfer,15,10,True,2952,0,0,0,Canada
393851,6305.07,12984.59,Check Deposit,12,7,True,4122,0,0,0,Russia
824174,21873.97,25066.32,Online Transfer,3,1,True,197,1,0,1,Germany
238368,3239.11,48940.91,Cash Withdrawal,3,8,False,997,0,0,0,Germany
256470,3192.44,5339.54,Online Transfer,4,4,True,4032,0,0,0,India
397986,4078.67,18009.06,POS Purchase,3,7,True,1346,0,0,0,Germany
113261,13369.4,46531.24,POS Purchase,10,3,False,1719,1,0,0,Canada
176709,8149.98,43720.53,Cash Withdrawal,6,2,False,3959,0,0,0,India
720273,16802.05,19107.82,Online Transfer,9,1,True,440,1,0,0,Canada
468760,21847.32,34646.62,Online Transfer,8,10,True,1973,1,0,0,France
953605,15225.98,3480.71,Cash Withdrawal,6,5,False,391,1,0,0,Japan
393925,1134.0,35339.59,Check Deposit,8,3,False,1670,0,0,0,UK
375796,22980.46,48615.74,Wire Transfer,8,3,True,1355,1,0,0,Australia
367247,2934.79,26411.9,Check Deposit,10,8,True,4096,0,0,0,Russia
387644,-503.17,24423.0,Wire Transfer,6,1,True,2255,0,0,0,Japan
870692,-2300.98,8553.25,Online Transfer,2,2,True,4109,0,0,0,Japan
724624,11901.51,31323.2,Wire Transfer,5,1,True,2026,1,0,0,Japan
528745,-1587.13,29112.3,Wire Transfer,4,7,False,4339,0,0,1,Germany
737787,-836.72,32248.59,Online Transfer,12,4,False,3730,0,0,1,Australia
773812,4000.91,330.25,POS Purchase,6,3,True,1298,0,0,0,Japan
935825,3449.59,26984.9,Wire Transfer,2,3,False,1612,0,0,0,USA
524390,13127.19,29341.68,Cash Withdrawal,4,10,False,107,1,0,0,Canada
557666,19502.36,9584.04,Check Deposit,13,3,False,1353,1,0,0,France
790796,17840.49,9624.98,Online Transfer,8,2,False,1646,1,0,0,Canada
409550,2874.53,13087.13,Online Transfer,14,5,False,4220,0,0,0,France
425203,2359.31,35297.8,Wire Transfer,1,1,True,1116,0,0,0,Canada
771314,23973.75,29919.57,POS Purchase,3,5,True,411,1,0,0,India
444866,-4752.91,42133.89,POS Purchase,15,10,False,3020,0,0,0,Russia
875107,21391.62,14078.59,Check Deposit,4,8,True,236,1,0,0,Germany
636644,991.86,45515.47,Check Deposit,2,7,False,2702,0,0,1,Japan
752416,23418.53,36929.01,POS Purchase,12,3,False,208,1,0,0,Australia
102187,5269.22,19145.6,POS Purchase,2,9,True,4105,0,0,0,Japan
963675,8210.55,3858.37,POS Purchase,6,10,False,3248,0,0,0,France
921530,16213.62,12106.17,Wire Transfer,6,7,True,2813,1,0,0,France
585687,12630.07,47795.18,Cash Withdrawal,3,1,False,2337,1,0,0,UK
776585,4538.18,14828.53,Check Deposit,8,6,False,1830,0,0,0,UK
758966,11614.93,15824.95,Online Transfer,12,4,False,1951,1,0,0,Russia
944052,16921.21,8669.04,POS Purchase,3,6,True,2127,1,0,0,India
526044,-3729.95,40149.38,POS Purchase,2,3,True,3801,0,0,0,Germany
226270,-4664.02,13057.86,Cash Withdrawal,5,5,False,2453,0,0,0,UK
900819,8742.01,15843.17,POS Purchase,13,3,True,3171,0,0,0,China
431607,-1044.9,20131.75,Check Deposit,7,7,False,2070,0,0,0,USA
867286,14930.33,21120.14,POS Purchase,1,5,True,2756,1,0,1,Russia
865791,1421.57,19978.38,Cash Withdrawal,2,4,False,1413,0,0,0,Germany
453827,7985.53,24690.93,Wire Transfer,2,10,False,246,0,0,0,USA
686349,930.13,40540.16,Check Deposit,8,7,False,4860,0,0,0,Germany
859785,11454.51,40783.54,Wire Transfer,10,7,True,2533,1,0,0,Canada
181257,-1518.4,39713.97,Online Transfer,6,10,False,3562,0,0,0,UK
161753,-4306.79,4157.37,Cash Withdrawal,14,9,True,786,0,0,0,Russia
971206,-3466.05,39783.62,Online Transfer,13,3,True,2443,0,0,0,Australia
504303,23627.75,5132.84,Online Transfer,13,10,True,341,1,0,0,UK
524032,-731.41,5360.91,Online Transfer,15,8,True,4017,0,0,0,UK
123408,16254.35,47341.0,Online Transfer,15,7,True,4802,1,0,0,Australia
224116,-2962.21,40789.29,Cash Withdrawal,13,9,False,1182,0,0,0,UK
755496,-1755.19,27172.93,Wire Transfer,4,2,False,1046,0,0,0,India
117413,10266.29,43623.48,POS Purchase,4,6,True,1020,1,0,0,India
737938,8946.13,49457.6,Online Transfer,5,5,True,3311,0,0,0,Australia
159500,23547.41,30142.75,POS Purchase,3,3,False,2242,1,0,1,China
970946,23345.06,30257.82,POS Purchase,12,7,False,710,1,0,1,Japan
156358,18388.26,37475.78,Online Transfer,14,5,True,3060,1,0,0,UK
166197,13063.05,10839.09,Check Deposit,4,6,True,1161,1,0,0,Japan
593992,8648.81,7523.37,POS Purchase,12,4,True,2557,0,0,0,Japan
848149,5685.36,37738.62,Check Deposit,4,7,True,4931,0,0,0,USA
323492,23412.63,16590.14,Wire Transfer,7,7,False,726,1,0,0,China
885833,13087.26,5888.59,POS Purchase,7,5,False,4379,1,0,0,France
526070,12372.18,15058.76,Cash Withdrawal,1,7,True,1516,1,0,0,China
176240,1957.03,17290.48,Wire Transfer,12,7,True,4534,0,0,0,USA
335595,-3599.07,48226.61,Wire Transfer,3,10,True,3697,0,0,0,China
622710,23355.66,34595.95,Check Deposit,15,8,True,4852,1,0,0,France
845423,4412.06,26073.67,Online Transfer,9,1,False,2264,0,0,0,China
378466,8277.67,48412.53,Cash Withdrawal,6,4,True,2980,0,0,0,UK
999485,-1560.8,45060.13,Cash Withdrawal,6,1,False,3341,0,0,0,India
106968,20107.73,25112.04,Check Deposit,4,3,True,4050,1,0,0,Australia
389662,-4171.05,45189.66,Check Deposit,10,8,False,4772,0,0,0,India
938357,20019.72,19619.54,Wire Transfer,9,7,True,2929,1,0,0,Canada
290920,-791.45,10751.45,Check Deposit,15,3,True,1642,0,0,0,UK
998332,21596.92,10866.59,Online Transfer,14,4,False,1783,1,0,0,Russia
979854,16893.18,32778.09,Wire Transfer,12,2,False,1874,1,0,0,UK
363844,-59.89,24554.59,Wire Transfer,3,2,False,852,0,0,0,UK
980214,11974.54,32606.49,Wire Transfer,8,5,True,3100,1,0,0,Canada
332076,4379.69,33989.87,Cash Withdrawal,13,2,False,1744,0,0,0,Canada
123199,346.99,138.47,Cash Withdrawal,6,7,True,2040,0,0,0,Canada
537805,20775.47,1756.02,Wire Transfer,12,1,True,709,1,0,0,Germany
263187,7105.68,26166.56,Online Transfer,2,9,False,2648,0,0,0,Australia
555150,6956.31,8742.81,POS Purchase,3,10,False,69,0,0,0,France
609551,96.6,31259.22,Wire Transfer,14,1,False,4800,0,0,0,USA
613942,6491.97,27161.47,Check Deposit,1,1,True,45,0,0,0,Canada
809676,21148.51,28873.78,POS Purchase,3,9,True,3134,1,0,0,Australia
105520,5893.86,14425.22,Cash Withdrawal,4,7,True,1654,0,0,0,India
734102,23548.11,31632.02,Cash Withdrawal,15,10,False,916,1,0,0,China
267527,23389.27,41304.12,POS Purchase,14,4,False,2544,1,0,0,Russia
870644,-653.04,49901.63,Check Deposit,6,3,True,1050,0,0,0,Germany
747652,319.34,41760.66,Cash Withdrawal,10,5,False,1214,0,0,0,Germany
639243,20880.22,27432.44,Cash Withdrawal,14,2,True,1814,1,0,0,Japan
275121,6782.83,8864.91,Wire Transfer,7,6,False,3299,0,0,0,China
769277,-4868.78,33753.74,Online Transfer,3,6,False,4963,0,0,0,USA
571797,3216.15,46820.34,Check Deposit,14,1,False,4319,0,0,0,USA
350144,12928.87,9805.19,Wire Transfer,11,10,True,3366,1,0,0,Germany
164925,18977.98,12055.78,Online Transfer,13,9,False,1081,1,0,0,UK
469360,-998.34,6599.44,Cash Withdrawal,7,1,True,812,0,0,0,Russia
694557,-1683.76,36572.8,Online Transfer,13,6,True,4816,0,0,1,Japan
403602,22662.78,19734.64,Cash Withdrawal,4,7,True,924,1,0,0,Japan
451181,17534.45,2197.48,Wire Transfer,1,8,True,4591,1,0,0,Russia
776473,12693.39,43622.45,Cash Withdrawal,1,2,False,3169,1,0,0,USA
199977,18075.6,27441.27,Online Transfer,8,8,True,2105,1,0,0,Russia
605838,7865.63,15885.81,Wire Transfer,10,10,False,1370,0,0,0,China
619163,17753.67,16543.13,Online Transfer,7,2,True,528,1,0,0,Germany
583442,6154.09,13802.81,Online Transfer,4,2,False,631,0,0,0,Japan
930371,2322.84,22229.49,POS Purchase,1,9,True,534,0,0,0,India
129345,16870.4,16189.13,Cash Withdrawal,6,7,False,4577,1,0,0,Japan
879976,7590.17,26945.26,Cash Withdrawal,11,8,True,2769,0,0,0,France
472251,24441.31,38449.38,Online Transfer,12,1,True,212,1,0,0,France
886086,5484.56,33397.53,Cash Withdrawal,11,10,False,2195,0,0,0,France
593814,22651.82,14017.3,Check Deposit,10,6,False,1119,1,0,0,France
431310,22988.88,25965.79,Cash Withdrawal,7,1,False,4555,1,0,0,Japan
803221,2255.59,41846.43,Wire Transfer,6,5,False,4168,0,0,0,Canada
197406,18946.64,2478.52,Cash Withdrawal,12,2,True,4426,1,0,0,India
411442,7992.24,2993.16,Check Deposit,6,9,False,4144,0,0,0,Canada
407086,22525.74,27364.67,Online Transfer,8,3,True,3293,1,0,0,USA
627741,8503.73,31594.87,Cash Withdrawal,14,10,False,793,0,0,0,China
727099,17329.11,9782.06,Wire Transfer,15,7,False,4600,1,0,0,China
679223,9009.02,37006.23,Check Deposit,6,2,True,2587,0,0,0,Russia
484583,1834.02,31959.43,POS Purchase,2,10,False,2866,0,0,0,Canada
798730,980.5,46087.75,Online Transfer,7,4,False,679,0,0,0,UK
894760,7762.94,7616.66,Online Transfer,13,10,False,2793,0,0,0,Canada
115534,17664.84,37320.09,Online Transfer,10,3,False,1202,1,0,0,China
971712,13152.14,3265.8,Check Deposit,14,1,False,56,1,0,0,UK
660608,15658.88,27829.91,Cash Withdrawal,13,10,False,335,1,0,0,China
673458,3469.79,27146.65,Cash Withdrawal,4,6,False,2543,0,0,0,USA
200546,9443.06,18807.64,Cash Withdrawal,11,5,False,583,0,0,0,India
704489,-3668.14,42073.13,Cash Withdrawal,11,6,False,2242,0,0,0,Japan
858761,19525.97,-777.1,Online Transfer,3,1,False,4098,1,1,0,Germany
370784,24696.76,25529.15,POS Purchase,8,8,True,2249,1,0,0,Russia
331324,7206.37,10074.83,Online Transfer,10,4,False,3262,0,0,0,UK
584273,-4671.09,36918.43,POS Purchase,12,7,False,1931,0,0,0,Germany
785409,93.78,1196.44,POS Purchase,12,8,False,4302,0,0,0,India
498834,14575.81,41409.29,Cash Withdrawal,5,3,False,2610,1,0,1,Australia
333612,13362.38,41742.7,Wire Transfer,4,4,True,2797,1,0,0,Russia
811413,18635.94,41476.17,Check Deposit,11,9,False,906,1,0,0,USA
406081,2616.52,6780.99,Wire Transfer,4,9,False,3205,0,0,0,Germany
825084,17908.96,31150.73,POS Purchase,5,7,True,1931,1,0,0,Japan
243279,15639.52,-267.26,Wire Transfer,12,3,False,2001,1,1,0,India
296846,4684.43,42246.09,POS Purchase,4,4,False,1304,0,0,0,France
788332,11364.64,35871.73,Online Transfer,3,7,True,2263,1,0,0,Russia
504015,-581.79,26088.84,Online Transfer,4,6,True,2639,0,0,0,China
826448,8576.94,36260.16,Cash Withdrawal,10,6,False,3363,0,0,0,France
522132,21435.92,3810.53,Check Deposit,15,4,False,2979,1,0,0,France
170463,7635.74,25961.45,Online Transfer,13,10,False,3092,0,0,0,UK
193500,20187.0,13855.1,Check Deposit,13,8,False,1584,1,0,0,France
307772,12707.6,48603.59,Cash Withdrawal,5,9,False,3445,1,0,0,Germany
661446,756.3,42713.02,Check Deposit,12,10,True,1595,0,0,0,USA
184607,12433.19,36397.06,Online Transfer,2,7,False,4969,1,0,0,Australia
869305,10179.5,46621.13,Online Transfer,7,8,True,753,1,0,0,India
433840,6959.24,16689.01,Wire Transfer,14,10,True,445,0,0,0,Japan
947942,-1411.09,44944.87,Wire Transfer,14,2,False,4490,0,0,1,Germany
220076,7501.26,15587.15,Wire Transfer,5,4,False,3661,0,0,0,UK
158692,-2817.13,36372.63,Check Deposit,9,3,False,1999,0,0,0,France
755129,-2036.93,36557.26,Online Transfer,14,6,True,642,0,0,0,Russia
817104,7477.5,-64.16,Cash Withdrawal,6,2,True,2488,0,1,0,India
902242,4161.44,17414.04,POS Purchase,11,7,True,4309,0,0,0,Germany
261081,22766.33,-8.93,Online Transfer,1,8,False,4223,1,1,0,Russia
211718,6271.17,49851.69,Wire Transfer,9,4,False,511,0,0,0,China
453076,17735.74,5232.03,Wire Transfer,5,8,True,1642,1,0,0,Australia
624480,10907.43,26683.36,Check Deposit,15,8,False,3764,1,0,0,France
347536,16122.57,39318.37,Wire Transfer,15,3,True,4801,1,0,0,France
136413,2803.48,9264.44,Check Deposit,9,1,False,3389,0,0,0,USA
243888,23257.15,23737.69,Cash Withdrawal,1,3,False,1068,1,0,0,USA
663370,10902.65,29978.87,Wire Transfer,14,10,False,2104,1,0,0,UK
951480,19939.72,7170.44,Check Deposit,2,1,True,4481,1,0,0,Australia
747418,5951.37,38706.33,Wire Transfer,3,2,True,3940,0,0,0,Russia
675228,-1993.66,14266.16,Check Deposit,12,8,False,1431,0,0,0,Japan
787490,15211.35,9762.18,Online Transfer,5,4,True,2564,1,0,0,China
664430,-4767.21,27472.73,Check Deposit,14,9,True,3547,0,0,0,Australia
622780,9258.79,19926.0,POS Purchase,6,7,True,1954,0,0,0,Germany
136468,784.06,45934.58,Cash Withdrawal,5,3,False,3090,0,0,0,France
766015,13821.27,43883.2,Online Transfer,1,1,False,1054,1,0,0,Japan
278969,24382.6,23650.88,Cash Withdrawal,4,1,False,4050,1,0,0,Germany
523291,8932.09,17322.45,Online Transfer,6,1,True,1514,0,0,0,Japan
595413,19524.95,15601.42,Wire Transfer,4,10,True,2515,1,0,0,Japan
336187,10233.53,12645.74,Check Deposit,4,3,True,1872,1,0,0,Russia
142056,9875.2,26771.94,Wire Transfer,5,5,True,2443,0,0,1,China
151831,22912.7,40053.91,Cash Withdrawal,8,8,True,418,1,0,0,China
945623,21698.98,14848.59,Cash Withdrawal,5,8,True,3001,1,0,0,Australia
873952,18574.01,8694.8,Online Transfer,7,2,False,2684,1,0,0,France
526488,3887.67,23249.67,Cash Withdrawal,8,9,False,2773,0,0,0,USA
732405,11350.25,2520.76,Check Deposit,6,9,False,1321,1,0,0,UK
376815,1716.92,34765.23,Cash Withdrawal,6,7,False,3214,0,0,0,Canada
389192,8317.5,25436.27,Wire Transfer,15,10,True,3606,0,0,0,UK
912395,9526.39,24315.12,Check Deposit,15,5,True,3183,0,0,0,Russia
668242,19949.2,14322.71,Cash Withdrawal,14,5,True,268,1,0,0,Germany
565525,21880.85,45138.35,POS Purchase,2,8,True,3167,1,0,0,Russia
333192,7438.6,3614.8,POS Purchase,13,8,False,2378,0,0,0,UK
457574,-4468.87,43361.02,Wire Transfer,13,5,False,1485,0,0,0,UK
625005,20853.22,18211.97,Online Transfer,10,6,False,4386,1,0,0,Japan
373820,228.36,43911.8,Online Transfer,5,6,False,814,0,0,0,Australia
497650,13656.46,36166.83,Cash Withdrawal,1,6,False,4330,1,0,0,UK
280882,-4250.87,4312.71,Check Deposit,9,5,True,4401,0,0,0,Australia
218696,6985.19,41408.35,Online Transfer,7,9,True,4182,0,0,0,Russia
104994,24578.81,33791.02,POS Purchase,2,1,False,2855,1,0,0,USA
890666,-1979.19,647.4,Online Transfer,6,10,False,709,0,0,0,India
169300,7710.79,5818.84,POS Purchase,10,3,True,732,0,0,0,Canada
406093,4214.5,31417.03,Online Transfer,9,7,False,3214,0,0,0,USA
661693,22152.64,32792.63,Wire Transfer,12,9,True,2873,1,0,0,India
397016,21080.2,37079.22,Check Deposit,5,2,True,1824,1,0,0,USA
404359,2130.96,35732.52,Cash Withdrawal,3,4,True,1959,0,0,0,Japan
647473,-2564.37,32635.52,POS Purchase,11,8,False,4512,0,0,0,Canada
798802,13814.15,38078.18,Online Transfer,10,5,False,3224,1,0,0,India
616479,5091.06,28329.37,Cash Withdrawal,11,8,True,3642,0,0,0,Japan
544975,15162.53,12300.36,POS Purchase,4,2,True,2415,1,0,0,UK
927585,-4036.41,45531.21,POS Purchase,3,8,True,3096,0,0,0,Canada
439679,-998.02,-71.08,Wire Transfer,1,6,True,3314,0,1,0,USA
757941,15591.17,17694.65,Online Transfer,10,5,True,451,1,0,0,Germany
151717,1371.12,36172.38,Cash Withdrawal,14,2,True,1101,0,0,0,Canada
102763,20727.63,20784.96,Online Transfer,11,7,True,2768,1,0,0,India
455054,-3242.27,266.55,Online Transfer,13,1,False,2152,0,0,0,Germany
155480,1464.46,2365.03,Check Deposit,15,6,True,2650,0,0,0,France
794119,24956.81,32080.51,POS Purchase,7,3,True,2723,1,0,0,Canada
307139,7992.28,48208.09,POS Purchase,8,6,False,3937,0,0,0,UK
218094,16088.97,27145.05,Check Deposit,2,1,False,2441,1,0,0,UK
780667,479.89,24844.65,Check Deposit,8,1,True,1138,0,0,0,Germany
851731,13296.06,15234.59,Online Transfer,12,2,False,1685,1,0,0,Germany
635352,16783.18,12091.22,POS Purchase,9,10,True,597,1,0,0,Australia
176848,4434.3,70.23,Cash Withdrawal,7,7,True,4143,0,0,0,China
661836,19866.91,12920.7,Wire Transfer,11,4,False,4283,1,0,1,China
268017,13102.53,21904.63,Check Deposit,1,4,True,2561,1,0,0,Australia
892908,6673.69,9095.44,Cash Withdrawal,4,4,False,790,0,0,0,Australia
544972,11729.27,3454.75,Cash Withdrawal,7,5,False,3122,1,0,0,Australia
976533,12302.83,35604.12,Online Transfer,6,2,False,2273,1,0,0,USA
626670,-33.94,44625.63,Check Deposit,11,7,False,3439,0,0,0,Australia
542899,7081.97,46775.38,Cash Withdrawal,14,3,True,3151,0,0,0,Russia
581215,5302.92,30517.94,Wire Transfer,8,3,True,923,0,0,0,UK
800636,7027.08,1691.5,Cash Withdrawal,6,2,True,1229,0,0,0,Canada
585097,17833.32,36783.99,Wire Transfer,10,6,True,4723,1,0,0,India
603516,9476.15,4614.86,Wire Transfer,6,4,False,2816,0,0,0,Japan
520162,23209.48,33157.15,Wire Transfer,10,4,False,3070,1,0,0,Japan
703986,3810.29,38747.66,Check Deposit,6,8,False,1000,0,0,0,China
870050,7471.11,36019.1,Wire Transfer,7,2,False,1240,0,0,0,Germany
867669,18608.7,47546.07,Check Deposit,5,7,True,455,1,0,0,USA
145095,11380.74,36645.46,Cash Withdrawal,12,2,False,3686,1,0,0,China
573146,11410.84,34353.7,Wire Transfer,11,6,False,3646,1,0,0,UK
492118,-3399.8,12348.9,POS Purchase,9,5,False,4094,0,0,0,Germany
913629,6957.99,46163.2,Cash Withdrawal,7,8,False,1766,0,0,0,Germany
646298,3122.01,8156.74,POS Purchase,1,6,False,1522,0,0,0,Australia
517339,24980.05,45149.73,POS Purchase,11,7,True,2285,1,0,0,Canada
450067,4250.65,14945.79,Online Transfer,12,6,True,1330,0,0,0,France
758250,21534.9,5638.34,Check Deposit,12,8,True,2809,1,0,1,Canada
492670,15287.01,41160.83,Online Transfer,14,2,False,2789,1,0,0,France
209162,5227.49,-872.73,Check Deposit,9,7,False,1120,0,1,0,USA
483071,11306.03,41436.5,Online Transfer,11,5,False,651,1,0,0,Germany
370170,20216.08,12377.9,Cash Withdrawal,6,9,False,4747,1,0,0,USA
427069,21501.05,44120.78,POS Purchase,11,9,True,1052,1,0,0,China
693130,-188.18,34265.44,Cash Withdrawal,8,8,True,872,0,0,0,India
395809,5187.19,32975.35,Check Deposit,9,8,False,1084,0,0,0,Japan
371421,5056.7,17631.3,POS Purchase,11,4,False,2088,0,0,0,France
273311,-3738.66,2029.55,POS Purchase,11,8,True,3565,0,0,1,Germany
540880,12947.13,41333.73,Check Deposit,14,2,True,4065,1,0,0,Germany
934440,20644.6,7716.09,Cash Withdrawal,2,5,True,2806,1,0,0,China
901115,6447.23,17985.19,POS Purchase,2,4,False,1693,0,0,0,Russia
756030,17201.08,29618.09,Cash Withdrawal,5,5,False,4060,1,0,0,China
320283,13831.01,23594.94,Cash Withdrawal,14,5,False,2342,1,0,0,France
773249,6269.46,9131.69,Cash Withdrawal,5,5,True,4078,0,0,0,China
548828,-768.21,6171.43,POS Purchase,12,7,False,2305,0,0,0,China
799895,16279.72,5285.56,Wire Transfer,10,1,False,2777,1,0,0,Germany
440686,20636.96,43013.4,Online Transfer,10,2,True,1472,1,0,0,Canada
416463,15575.63,609.54,Check Deposit,2,7,True,3739,1,0,0,Germany
345144,-4463.65,48827.73,Cash Withdrawal,10,1,True,3378,0,0,0,Russia
978499,1486.99,9124.96,POS Purchase,4,9,False,1287,0,0,0,Germany
776999,-2915.6,4626.44,Check Deposit,9,3,False,2334,0,0,0,France
295784,12111.58,28425.55,Wire Transfer,4,6,True,1574,1,0,0,China
876505,17694.33,3079.28,Wire Transfer,1,4,False,1211,1,0,0,Japan
431119,-1682.62,29725.12,POS Purchase,5,3,False,2289,0,0,0,China
263244,20150.13,42381.96,Cash Withdrawal,2,8,False,1618,1,0,0,Russia
552413,11665.27,1442.8,Wire Transfer,14,2,True,2252,1,0,0,France
201158,15699.07,39793.3,Wire Transfer,6,3,True,655,1,0,0,Russia
898009,24142.06,19118.35,Wire Transfer,1,8,True,2326,1,0,0,Australia
963731,-2489.57,7134.02,POS Purchase,7,3,True,394,0,0,0,China
906608,22036.72,7980.92,Check Deposit,7,8,False,471,1,0,0,China
163972,-1216.92,45856.99,Online Transfer,15,7,False,1717,0,0,0,UK
583007,6788.76,4640.89,POS Purchase,4,2,True,4082,0,0,1,France
534219,20543.16,43205.92,Cash Withdrawal,9,1,True,3363,1,0,0,Japan
382140,22187.63,26756.48,POS Purchase,3,1,False,4152,1,0,0,UK
725210,10191.15,991.87,POS Purchase,5,2,False,463,1,0,0,France
973030,12823.14,22688.28,Online Transfer,5,7,True,961,1,0,0,India
660219,16244.42,40689.93,Online Transfer,8,9,False,601,1,0,0,Australia
748456,19982.76,36036.34,Online Transfer,10,7,True,4611,1,0,0,Canada
266782,-1354.66,23927.9,Check Deposit,10,3,False,2780,0,0,0,UK
223099,19302.08,42862.54,POS Purchase,4,8,True,21,1,0,0,Canada
658981,9438.28,5138.6,Cash Withdrawal,1,8,False,4799,0,0,0,Australia
208944,8518.7,45406.99,Online Transfer,11,9,True,4421,0,0,0,Germany
848943,7716.99,42168.5,Online Transfer,5,9,True,2473,0,0,1,France
831862,10276.35,35122.12,POS Purchase,1,9,False,4825,1,0,0,Australia
903806,23351.52,40712.27,Cash Withdrawal,3,4,True,38,1,0,0,Japan
347572,11446.11,26734.59,Online Transfer,6,10,False,3828,1,0,1,India
443615,23595.33,33433.28,POS Purchase,1,4,True,29,1,0,0,China
670201,408.7,27590.5,Wire Transfer,10,2,True,2208,0,0,0,USA
297097,16724.08,17126.86,Check Deposit,14,8,True,615,1,0,0,USA
930948,19367.19,28011.9,POS Purchase,14,2,True,2356,1,0,1,Japan
712084,15373.86,12130.73,Online Transfer,13,3,True,2181,1,0,0,USA
388213,13207.67,21454.24,Cash Withdrawal,3,9,True,2613,1,0,0,Canada
184811,11944.38,13319.55,Wire Transfer,7,2,False,4023,1,0,0,Canada
290121,20827.91,5267.28,Cash Withdrawal,2,1,True,4131,1,0,0,USA
857180,19649.4,15414.95,Cash Withdrawal,6,5,False,4926,1,0,0,Russia
480172,-1331.34,42451.35,Cash Withdrawal,7,7,False,1666,0,0,0,Russia
663466,20457.63,18435.12,POS Purchase,12,4,False,79,1,0,0,China
919253,7422.06,37148.19,POS Purchase,12,4,False,4879,0,0,0,Germany
554151,2610.9,7935.09,Check Deposit,2,3,False,4007,0,0,0,India
641287,21093.06,20645.38,Wire Transfer,11,6,False,4532,1,0,0,Germany
555738,7960.74,4857.66,Cash Withdrawal,11,8,True,1157,0,0,0,Russia
400856,19250.94,6069.67,Online Transfer,5,2,False,4500,1,0,0,UK
295623,2902.11,30489.26,Cash Withdrawal,10,6,True,1740,0,0,0,India
795532,-4882.12,29981.57,Wire Transfer,12,8,True,4360,0,0,0,China
395866,9863.78,9881.97,Cash Withdrawal,10,1,True,4328,0,0,0,Japan
897057,-1993.15,23195.58,POS Purchase,1,4,True,446,0,0,0,Germany
298237,17631.28,43028.61,POS Purchase,3,1,True,1051,1,0,0,Canada
631147,3282.25,7884.28,Wire Transfer,14,4,False,1593,0,0,0,China
735274,8309.37,-20.26,Check Deposit,1,9,True,978,0,1,0,Australia
856942,-2388.99,32251.75,Cash Withdrawal,12,6,True,28,0,0,0,Russia
383983,3599.78,1728.41,Wire Transfer,3,6,False,1886,0,0,0,China
389360,18444.71,48976.95,Online Transfer,4,5,False,2424,1,0,0,France
939385,-452.36,30090.63,Online Transfer,12,3,True,1973,0,0,0,Russia
577697,14414.79,22990.21,Check Deposit,12,2,False,3384,1,0,0,France
553809,22522.78,20929.62,POS Purchase,5,9,False,32,1,0,0,UK
149522,15395.1,28226.6,Wire Transfer,4,9,True,619,1,0,0,France
330233,19330.65,3621.85,Cash Withdrawal,4,7,True,2947,1,0,0,India
498102,-1730.85,46430.97,Wire Transfer,9,2,True,1295,0,0,0,Australia
473393,2521.95,30907.75,Check Deposit,9,4,True,2548,0,0,0,USA
107485,21836.17,8382.9,Wire Transfer,9,8,False,898,1,0,0,France
524671,16453.17,27691.63,Check Deposit,11,10,False,2904,1,0,0,Canada
867344,14186.61,5796.08,Check Deposit,5,6,True,4798,1,0,0,Japan
212701,14913.0,-104.81,Check Deposit,11,5,True,3664,1,1,0,USA
307352,7426.02,31156.37,Wire Transfer,13,10,True,1941,0,0,0,USA
726926,-3663.3,32072.65,Online Transfer,5,2,True,3153,0,0,0,Australia
284514,18533.25,28768.53,Cash Withdrawal,2,1,True,2655,1,0,0,France
545093,15361.4,8357.64,Check Deposit,6,1,True,3217,1,0,0,India
898658,9184.13,29774.92,POS Purchase,2,1,False,4825,0,0,0,UK
717693,21992.79,1882.06,Check Deposit,10,6,True,3825,1,0,0,India
909020,5084.79,30071.16,Wire Transfer,13,4,False,3992,0,0,0,USA
310048,3829.65,27254.87,Check Deposit,5,9,True,2727,0,0,0,India
787069,21183.89,32418.0,POS Purchase,11,9,False,4748,1,0,0,Australia
137019,18909.63,44669.26,Online Transfer,13,3,True,3243,1,0,0,India
361497,10449.39,42368.26,Wire Transfer,15,6,False,4984,1,0,0,France
689421,-1077.96,49013.36,Wire Transfer,12,6,False,1582,0,0,0,USA
821818,1452.14,48788.29,Wire Transfer,12,10,True,2344,0,0,0,China
479747,14686.84,38388.3,POS Purchase,5,10,True,2754,1,0,1,China
